54,1,45,66
25,10,51,58
59,4,45,72
18,6,44,57
37,1,46,93
37,11,51,35
25,10,50,50
28,23,47,46
60,5,46,78
54,9,47,46
52,3,46,87
37,13,51,34
19,6,45,54
5,3,46,44
61,1,46,79
55,1,46,84
59,6,46,68
63,33,48,43
18,6,45,67
55,10,49,48
25,2,46,61
29,23,48,55
19,4,46,73
26,2,46,81
24,11,50,45
61,33,46,25
6,4,47,51
54,1,47,65
58,9,46,67
61,34,47,47
39,16,45,44
50,4,46,101
53,1,45,56
38,16,46,63
3,3,51,49
38,2,47,61
6,3,48,49
27,1,45,68
23,11,50,42
40,15,45,47
19,5,44,54
49,5,45,58
24,14,51,46
60,31,47,32
48,9,46,77
58,1,46,80
60,32,47,39
40,16,46,70
6,3,47,55
52,1,45,61
25,14,52,31
28,22,48,55
40,15,46,66
18,5,45,67
48,8,47,51
5,4,47,41
52,1,46,92
26,1,46,75
37,12,50,48
25,13,51,53
23,11,82,48
26,19,101,12
26,9,43,35
63,29,48,42
16,7,45,51
54,9,49,47
49,9,46,74
37,13,49,42
25,14,51,55
26,20,102,25
18,6,46,68
56,7,49,47
36,1,46,78
48,6,45,57
25,15,50,48
36,13,48,65
18,7,46,46
34,1,47,49
37,11,48,58
24,12,50,52
27,23,48,41
35,2,47,56
58,1,47,62
37,12,48,60
23,10,50,49
29,8,82,14
26,22,102,33
35,13,47,46
5,6,52,50
35,1,46,80
7,4,46,46
23,12,49,49
4,7,51,50
7,6,46,59
63,30,47,28
2,8,50,52
7,5,46,54
52,2,46,80
28,10,83,27
27,23,50,44
63,31,47,33
2,8,51,47
35,2,46,89
45,6,45,57
7,5,45,47
25,20,101,7
27,24,49,32
